g1;0.408623;2.241763;0.676552
g2;0.013190;2.189802;0.122574
am;-7.399812;4.957691;-1.681304
gm;0.025714;-0.500153;0.042501
f;9.752182;34.093235;-36.524307
a0;0.809517;5.374424;-6.809041
a1;0.632285;6.066585;-3.058440
a2;3.590134;4.847519;-9.570498
g0;0.264999;3.014509;0.104587
g1;0.174534;1.951317;0.211040
g2;-0.049029;2.027526;-0.055957
am;-7.814949;5.312153;0.969983
gm;0.299772;2.051996;0.106852
f;-3.142727;33.906097;-31.357328
a0;7.098838;6.315667;-1.104104
a1;9.479487;4.085903;-6.586304
a2;9.539363;4.567302;-8.669971
g0;0.124705;2.671969;-0.666160
g1;-0.157347;2.863291;-0.636316
g2;0.564504;2.318505;-0.397431
am;-5.292993;5.422324;-5.522116
gm;0.178131;2.700259;0.643244
f;-13.585429;33.925335;-23.913692
a0;8.919053;5.321733;-2.718347
a1;7.532336;4.825964;0.799937
a2;7.182663;6.488108;-0.050295
g0;-0.445128;1.809158;-0.207442
g1;-0.883329;1.218141;-0.216236
g2;-0.043167;0.949145;0.120442
am;0.809517;5.429510;-6.479326
gm;0.264999;2.331117;0.104587
f;-17.742138;34.206673;-26.347559
a0;5.137317;5.783972;5.965994
a1;4.095483;5.029541;7.232959
a2;5.218748;7.003037;0.395178
g0;-0.922099;1.654476;0.259936
g1;-0.646442;2.176612;0.325619
g2;-0.922632;1.427848;0.092996
am;8.705895;4.989624;-5.453459
gm;0.124705;2.671969;-0.666160
f;-13.099702;35.314110;-31.023544
a0;1.171165;5.321733;5.678591
a1;0.244292;2.778223;7.101233
a2;0.397573;3.539839;4.246370
g0;-0.438200;0.636716;1.061460
g1;-1.070253;1.427182;0.565837
g2;-0.519605;1.411860;-0.997109
am;7.878017;5.321733;-0.656235
gm;-0.445128;1.325482;-0.207442
f;-0.546281;33.432518;-30.523447
a0;0.663420;3.453618;9.242380
a1;0.057480;3.099155;12.207415
a2;-0.946033;2.435735;7.185059
g0;0.873070;2.917649;1.075449
g1;1.092503;3.179850;1.542561
g2;0.810850;2.755506;1.512983
am;5.137317;5.938850;4.531377
gm;-0.922099;1.654476;0.259936
f;10.358769;34.595970;-25.374441
a0;-5.448669;4.816384;3.338657
a1;-5.822292;3.570974;1.183140
a2;-5.216352;3.240461;2.749482
g0;0.608338;2.991460;0.058089
g1;0.973660;4.294736;0.552513
g2;1.431179;2.736720;0.006928
am;0.604343;3.879932;5.675398
gm;-0.438200;1.158586;1.061460
f;15.190366;35.861565;-14.302042
a0;-6.907236;5.379214;-1.468147
a1;-6.559958;3.355422;-2.893184
a2;-5.374424;3.702700;-6.116880
g0;0.579293;3.092450;0.420747
g1;0.993778;2.713538;0.450058
g2;1.295416;2.369533;0.156548
am;-0.075044;3.453618;9.544951
gm;0.873070;2.917649;1.075449
f;13.157038;35.530804;-0.377381
a0;-3.233276;4.009263;-9.113050
a1;-3.803291;3.230881;-8.648416
a2;-2.883604;3.350632;-15.071857
g0;0.062353;-1.183900;-0.209041
g1;0.181862;-1.679390;0.221831
g2;0.429540;-2.566583;0.326552
am;-5.448669;3.875940;2.423760
gm;0.608338;2.991460;0.058089
f;11.139369;34.736942;14.579292
a0;-5.985154;2.948269;-7.999365
a1;-6.080955;5.039121;-4.746929
a2;-5.714517;4.220025;-3.970942
g0;-0.408223;-4.269156;1.377486
g1;-0.397032;-3.737959;0.246080
g2;0.005063;-3.117497;0.682948
am;-6.907236;4.145779;-3.492737
gm;0.579293;3.092450;0.420747
f;-1.089240;34.393929;15.648336
a0;-3.606899;6.066585;3.659590
a1;-3.700305;6.576724;5.103786
a2;-3.369792;4.830754;5.218748
g0;-0.886260;-2.369533;-0.056091
g1;-0.170137;-2.401375;-0.565037
g2;-0.594482;-2.170883;-0.330549
am;-3.233276;3.530259;-9.113050
gm;0.062353;-1.183900;-0.209041
f;-11.246273;33.150051;7.830715
a0;-0.562830;5.120552;8.739427
a1;-0.205972;4.893025;2.469265
a2;0.883762;3.137475;-2.773433
g0;-1.578800;-3.422599;0.066616
g1;-0.103788;-2.468257;0.650572
g2;-0.925164;-3.036492;-0.009593
am;-5.985154;4.069138;-5.572412
gm;-0.408223;-3.708204;0.768838
f;-12.658271;30.531340;-6.192774
a0;9.053174;4.258345;2.260898
a1;9.002878;6.368357;4.476292
a2;8.866363;5.240303;0.493374
g0;-0.292711;-3.854671;0.145489
g1;0.051428;-4.365749;0.257937
g2;0.896519;-4.365749;0.114047
am;-3.606899;5.824688;4.660708
gm;-0.886260;-2.369533;-0.056091
f;-18.314400;29.715996;-12.473090
a0;9.311836;3.353027;-8.231682
a1;7.470066;3.135081;-7.522757
a2;5.161267;5.254673;-10.902129
g0;0.786336;-4.365749;0.401295
g1;0.389437;-4.365749;0.423278
g2;0.570899;-4.365749;0.532262
am;-0.562830;5.120552;2.811753
gm;-0.869250;-3.422599;0.066616
f;-19.812357;32.705624;-3.133042
a0;-2.735112;-0.943638;-7.108418
a1;-8.150251;0.938848;-7.637717
a2;-9.036408;4.370911;-10.480605
g0;0.145889;-1.570540;0.239951
g1;0.091397;0.424211;0.354264
g2;-0.375182;1.629695;0.010659
am;9.053174;5.289001;2.410188
gm;-0.292711;-4.195389;0.145489
f;-16.950533;38.314697;3.218921
a0;-3.439248;2.229763;-8.135881
a1;-2.845283;2.227368;-8.090376
a2;-0.493374;2.639312;-10.162067
g0;-0.971528;4.365615;-0.561173
g1;-0.480302;4.263826;-0.651771
g2;-0.486297;4.365615;-1.022290
am;7.314390;3.353027;-8.885522
gm;0.786336;-4.365749;0.401295
f;-2.334812;33.184837;5.280687
a0;9.383686;4.248765;-3.412903
a1;8.440049;4.830754;-1.403481
a2;11.496094;3.757786;-1.525627
g0;-0.628589;4.365615;-0.444329
g1;-1.507654;4.365615;-0.621661
g2;-1.355503;4.365615;-0.988182
am;-6.640591;1.455374;-8.408914
gm;0.145889;0.161122;0.239951
f;5.652621;29.796507;-5.342949
a0;3.168611;3.633245;9.350156
a1;3.044070;2.299219;8.358618
a2;3.570974;0.622705;3.633245
g0;-0.409822;0.539856;0.094062
g1;-0.232357;0.175866;-0.070213
g2;-0.287781;0.065417;-0.217834
am;-2.259302;2.229763;-8.135881
gm;-0.971528;4.365615;-0.561173
f;-3.055484;25.384214;-14.483584
a0;1.585503;1.202300;10.025552
a1;-1.484912;0.934058;8.993299
a2;-1.633403;1.350791;5.063071
g0;-0.452989;-0.881597;-0.058889
g1;0.223164;-0.561706;-0.028512
g2;0.705997;0.230225;0.030910
am;9.773276;4.248765;-2.114004
gm;-1.163916;4.365615;-0.444329
f;-5.443005;23.265882;-25.324093
a0;-1.168769;-1.561553;7.491621
a1;-1.209485;2.526746;9.927356
a2;0.622705;2.368674;6.114485
g0;-1.954914;1.106093;1.117151
g1;-0.732377;-0.367054;0.212905
g2;-0.260735;-0.164408;-0.259270
am;3.168611;2.185056;7.114006
gm;-0.409822;0.539856;0.094062
f;8.465611;23.216894;-22.503296
a0;0.519719;0.941243;8.226892
a1;-0.615520;-1.353186;8.746612
a2;1.365161;-0.732876;10.296189
g0;0.039836;0.002265;0.006129
g1;0.000933;-0.026913;0.001998
g2;-0.035040;-0.006928;-0.004397
am;-0.510938;1.202300;8.027307
gm;0.158724;-0.881597;-0.058889
f;11.385092;21.708082;-5.685679
a0;0.390388;-0.045505;9.441167
a1;0.313748;-0.146096;9.984837
a2;0.934058;-0.301772;6.885681
g0;-0.042101;0.004530;0.000266
g1;-0.025447;-0.014256;-0.000133
g2;-0.007461;0.004530;-0.002665
am;-1.168769;1.111289;7.844487
gm;-0.982675;0.191543;0.356929
f;8.514674;18.361443;11.555690
a0;0.407153;-0.148491;9.517808
a1;0.287402;-0.102986;10.099797
a2;0.910107;-0.364043;6.856941
g0;-0.041835;0.004530;0.003464
g1;-0.023982;-0.015055;-0.003198
g2;-0.006928;0.005196;-0.000799
am;0.423120;-0.381606;9.089897
gm;0.039836;0.002265;0.006129
f;5.133395;16.284405;24.921024
a0;0.416733;-0.122146;9.546548
a1;0.280217;-0.153281;10.106982
a2;0.874182;-0.337698;6.912026
g0;-0.040769;0.001865;0.004263
g1;-0.025847;-0.014522;-0.001332
g2;-0.011191;0.002798;-0.001599
am;0.390388;-0.045505;8.770561
gm;-0.042101;0.004530;0.000266
f;4.639268;12.547255;37.219460
a0;0.404758;-0.129331;9.501042
a1;0.301772;-0.146096;10.102192
a2;0.890947;-0.244292;6.928792
g0;-0.040902;0.001998;0.003730
g1;-0.024781;-0.012924;-0.002265
g2;-0.007994;0.005463;0.000266
am;0.407153;-0.148491;8.824849
gm;-0.041835;0.004530;0.003464
f;4.187451;9.982032;47.262611
a0;0.392783;-0.095801;9.529782
a1;0.383203;-0.095801;10.051897
a2;0.919688;-0.292192;6.871311
g0;-0.039570;0.004263;0.000799
g1;-0.026247;-0.013190;-0.003464
g2;-0.009326;0.009593;-0.001466
am;0.416733;-0.122146;8.855186
gm;-0.040769;0.001865;0.004263
f;3.878204;7.793031;55.247784
a0;0.390388;-0.110171;9.541758
a1;0.371228;-0.079036;10.123748
a2;0.855022;-0.275427;6.981482
g0;-0.042501;-0.001732;0.000666
g1;-0.028512;-0.013590;-0.001732
g2;-0.009326;0.006528;0.001998
am;0.404758;-0.129331;8.844008
gm;-0.040902;0.001998;0.003730
f;3.641393;6.076545;61.636711
a0;0.409548;-0.105381;9.477093
a1;0.270637;-0.095801;10.059082
a2;0.845442;-0.349673;6.900051
g0;-0.041835;0.001332;0.000933
g1;-0.026380;-0.013323;0.000266
g2;-0.010126;0.004930;-0.003597
am;0.392783;-0.095801;8.817664
gm;-0.039570;0.004263;0.000799
f;3.404415;4.695448;66.762207
a0;0.416733;-0.136516;9.570498
a1;0.371228;-0.184417;10.018367
a2;0.855022;-0.320933;6.864126
g0;-0.039703;-0.000533;0.000533
g1;-0.025980;-0.015322;-0.003198
g2;-0.010525;0.006928;-0.004930
am;0.390388;-0.110171;8.882329
gm;-0.042501;-0.001732;0.000666
f;3.233613;3.631987;70.884720
a0;0.361648;-0.138911;9.539363
a1;0.287402;-0.124541;10.049502
a2;0.809517;-0.337698;6.888076
g0;-0.041968;0.001332;0.001998
g1;-0.026780;-0.015721;-0.002531
g2;-0.009459;0.004530;-0.000533
am;0.409548;-0.105381;8.812076
gm;-0.041835;0.001332;0.000933
f;3.090171;2.763602;74.184822
a0;0.423918;-0.165256;9.551338
a1;0.356858;-0.095801;10.044712
a2;0.876577;-0.222737;6.914422
g0;-0.042501;0.000666;0.001332
g1;-0.025447;-0.016787;-0.003864
g2;-0.011191;0.005196;0.000266
am;0.416733;-0.136516;9.570498
gm;-0.039703;-0.000533;0.000533
f;2.970821;2.075065;76.799103
a0;0.419128;-0.088616;9.498648
a1;0.397573;-0.059875;10.090218
a2;0.898132;-0.304167;6.904841
g0;-0.043967;0.001466;0.002132
g1;-0.028112;-0.013190;0.003597
g2;-0.00
